Symbol,Date,Price,Analysts,StrongBuy,Buy,Hold,Sell,Lowcast,Forecast,Highcast,Actual
CVX,08/01/2019,122.0,16,0,12,4,0,0.1,0.11,0.18,-0.0224
CVX,04/01/2020,69.51000213623047,18,0,12,5,1,0.2,0.63,0.87,0.3083
CVX,05/01/2020,91.51000213623048,20,0,15,5,0,-0.01,0.29,0.44,-0.0244
CTT,08/01/2018,12.40999984741211,3,0,2,1,0,0.06,0.07,0.1,-0.0766
CTT,02/01/2019,9.220000267028807,5,0,4,1,0,0.13,0.28,0.29,0.064
CTT,03/01/2019,9.600000381469727,5,0,4,1,0,0.14,0.21,0.14,0.0427
CTT,05/01/2019,10.010000228881836,4,0,3,1,0,0.11,0.12,0.11,0.0519
CTT,08/01/2019,10.140000343322754,4,0,3,1,0,0.11,0.12,0.11,0.0464
CTT,04/01/2020,6.829999923706055,2,0,0,2,0,0.75,0.75,0.75,0.1654
CTT,05/01/2020,7.550000190734862,2,0,0,2,0,0.64,0.64,0.64,0.1695
CWT,05/01/2020,46.790000915527344,3,0,2,1,0,0.05,0.1,0.17,0.0214
CUBE,02/01/2019,30.88999938964844,8,0,5,3,0,-0.19,0.01,-0.19,0.0359
CUBE,03/01/2019,30.59000015258789,7,0,3,4,0,-0.02,0.02,-0.02,0.0448
CUBE,05/01/2019,31.959999084472656,6,0,2,4,0,-0.06,-0.02,-0.06,0.0494
CUBE,08/01/2019,34.09000015258789,5,0,2,3,0,-0.13,-0.12,-0.13,0.0223
CUBE,04/01/2020,25.670000076293945,6,0,1,3,2,-0.16,0.21,0.43,0.1025
CUBE,05/01/2020,24.739999771118164,8,0,1,5,2,-0.17,0.14,0.23,0.0885
CUBI,02/01/2019,19.700000762939453,5,0,3,2,0,0.12,0.41,0.87,-0.0645
CUBI,03/01/2019,21.61000061035156,4,0,3,1,0,0.1,0.34,0.83,0.0481
CUBI,04/01/2020,10.329999923706056,2,0,1,1,0,0.33,1.47,2.61,0.0862
CUBI,05/01/2020,12.31999969482422,2,0,1,1,0,0.3,1.42,0.3,-0.017
CTLT,02/01/2019,36.88999938964844,8,0,7,1,0,0.09,0.21,0.17,0.1106
CTLT,03/01/2019,43.61999893188477,7,0,6,1,0,0.08,0.11,0.08,0.0289
CTLT,05/01/2019,44.88000106811523,6,0,5,1,0,0.1,0.13,0.21,0.2226
CTLT,04/01/2020,49.68999862670898,6,0,5,1,0,0.16,0.3,0.52,0.5564
CTLT,05/01/2020,67.94999694824219,7,0,6,1,0,-0.13,-0.03,-0.01,0.082
CWK,02/01/2019,17.149999618530273,8,0,7,1,0,0.08,0.16,0.08,0.0379
CWK,04/01/2020,11.039999961853027,3,0,2,1,0,0.91,1.06,1.09,-0.0788
CWK,05/01/2020,11.779999732971193,4,0,2,2,0,0.2,0.64,0.29,0.0645
CXW,02/01/2019,19.899999618530273,2,0,1,1,0,0.2,0.42,0.2,-0.0201
CXW,03/01/2019,21.239999771118164,1,0,0,1,0,0.17,0.17,0.17,-0.0179
CXW,05/01/2019,20.86000061035156,1,0,0,1,0,0.14,0.14,0.14,-0.0005
CXW,08/01/2019,16.959999084472653,1,0,0,1,0,0.42,0.42,0.42,0.02
CXW,04/01/2020,10.5,2,0,2,0,0,0.89,0.89,0.89,0.161
CXW,05/01/2020,12.600000381469727,2,0,2,0,0,0.73,0.73,0.73,-0.254
CVE,02/01/2019,7.860000133514403,6,0,2,4,0,0.65,0.66,0.91,0.1374
CVE,03/01/2019,9.220000267028807,6,0,2,4,0,0.49,0.5,0.71,0.0705
CVE,05/01/2019,9.869999885559082,7,0,3,4,0,0.15,0.47,0.83,-0.0881
CVE,08/01/2019,9.149999618530273,7,0,3,4,0,0.23,0.57,0.96,0.0251
CVE,04/01/2020,1.9299999475479128,8,0,5,3,0,0.23,4.01,1.74,1.228
CVE,05/01/2020,3.5699999332427983,7,0,4,3,0,-0.18,2.05,0.82,0.3165
CWEN,03/01/2019,15.0600004196167,1,0,0,0,1,-0.25,-0.25,-0.25,0.0544
CWEN,05/01/2019,15.880000114440918,1,0,0,0,1,-0.3,-0.3,-0.3,0.0649
CWEN,08/01/2019,18.06999969482422,1,0,0,0,1,-0.38,-0.38,-0.38,0.01
DAC,04/01/2020,3.7799999713897705,2,0,1,1,0,1.13,1.26,1.13,0.0582
DAC,05/01/2020,4.699999809265137,2,0,1,1,0,0.79,0.9,0.79,-0.2064
CYD,08/01/2018,19.920000076293945,1,0,1,0,0,0.32,0.32,0.32,-0.125
CYD,02/01/2019,16.879999160766598,1,0,1,0,0,0.73,0.73,0.73,-0.0509
CYD,03/01/2019,19.43000030517578,1,0,1,0,0,0.61,0.61,0.61,-0.1477
CYD,05/01/2019,16.559999465942386,1,0,1,0,0,0.7,0.7,0.7,-0.0821
CX,02/01/2019,5.440000057220459,7,0,4,2,1,0.37,0.71,0.37,-0.1324
CX,03/01/2019,4.900000095367432,6,0,4,2,0,0.45,0.88,0.45,-0.051
CX,05/01/2019,4.650000095367432,6,0,3,3,0,0.19,0.62,0.19,-0.0817
CX,08/01/2019,3.5699999332427983,6,0,3,3,0,0.62,1.21,0.62,0.1064
CX,04/01/2020,2.059999942779541,3,0,1,2,0,1.46,1.7,1.46,0.1553
CX,05/01/2020,2.0799999237060547,3,0,1,1,1,-0.15,0.55,1.34,0.3798
DAVA,04/01/2020,34.150001525878906,7,0,2,5,0,0.15,0.28,0.6,0.4199
DAVA,05/01/2020,43.77000045776367,7,0,2,5,0,-0.07,0.02,0.31,0.1035
CWH,08/01/2018,22.1299991607666,10,0,9,1,0,0.41,0.75,0.69,-0.0298
CWH,02/01/2019,14.140000343322756,9,0,8,1,0,0.54,1.37,1.11,-0.0163
CWH,03/01/2019,12.760000228881836,9,0,7,2,0,0.33,1.24,0.58,0.1716
CWH,05/01/2019,14.949999809265135,13,0,7,6,0,-0.02,0.7,0.45,-0.1592
CWH,08/01/2019,11.75,12,0,5,6,1,0.15,0.8,0.47,-0.2366
CWH,04/01/2020,5.260000228881836,8,0,3,4,1,0.03,1.11,2.45,3.1179
CWH,05/01/2020,8.520000457763674,8,0,3,4,1,-0.41,0.19,0.76,2.189
DAL,08/01/2018,54.790000915527344,14,0,13,1,0,0.04,0.32,0.87,0.0584
DAL,02/01/2019,49.63000106811523,15,0,13,2,0,0.01,0.35,0.53,0.0441
DAL,03/01/2019,49.36999893188477,15,0,12,3,0,-0.02,0.33,0.52,0.1789
DAL,05/01/2019,58.20000076293945,16,0,12,4,0,-0.13,0.16,0.49,-0.0155
DAL,08/01/2019,61.31000137329102,15,0,10,5,0,0.01,0.13,0.22,-0.0532
DAL,04/01/2020,26.59000015258789,18,0,10,8,0,0.45,1.51,2.07,-0.0474
DAL,05/01/2020,24.95000076293945,18,0,11,7,0,0.46,1.43,1.6,0.1631
D,08/01/2018,70.95999908447266,10,0,2,8,0,-0.01,0.18,1.35,-0.0118
D,02/01/2019,70.41999816894531,10,0,6,3,1,-0.05,0.19,0.16,0.0873
D,03/01/2019,74.12999725341797,10,0,6,3,1,-0.08,0.15,0.07,0.0455
D,05/01/2019,77.5,12,0,5,6,1,0.01,0.12,0.05,-0.0041
D,04/01/2020,69.05000305175781,12,0,3,9,0,0.0,0.16,0.25,0.2282
D,05/01/2020,76.29000091552734,13,0,3,10,0,-0.05,0.08,0.18,0.0636
CW,08/01/2018,132.47999572753906,8,0,7,1,0,0.08,0.13,0.14,0.0444
CW,02/01/2019,114.02999877929688,6,0,5,1,0,0.05,0.18,0.27,0.0022
CW,03/01/2019,122.47000122070312,6,0,4,2,0,0.03,0.14,0.18,-0.0665
CW,05/01/2019,114.31999969482422,6,0,4,2,0,0.19,0.19,0.23,0.1214
CW,04/01/2020,88.2300033569336,3,0,3,0,0,0.67,0.71,0.78,0.1454
CW,05/01/2020,101.13999938964844,3,0,3,0,0,0.21,0.39,0.37,-0.1137
DAN,08/01/2018,21.229999542236328,11,0,3,8,0,0.06,0.32,0.44,-0.1017
DAN,02/01/2019,17.59000015258789,10,0,5,5,0,-0.09,0.27,0.31,0.0216
DAN,03/01/2019,19.90999984741211,10,0,5,5,0,-0.17,0.15,0.19,-0.0131
DAN,05/01/2019,19.649999618530273,9,0,5,4,0,0.12,0.16,0.28,0.0366
DAN,04/01/2020,7.3400001525878915,6,0,6,0,0,0.71,1.58,0.71,0.7371
DAN,05/01/2020,11.020000457763672,6,0,5,1,0,0.13,0.62,0.54,0.1125
CYH,08/01/2018,3.3399999141693115,13,0,0,7,6,-0.04,0.3,0.92,0.0449
CYH,02/01/2019,3.920000076293945,10,0,0,5,5,-0.48,-0.11,-0.48,-0.0357
CYH,05/01/2019,3.220000028610229,10,0,0,5,5,-0.11,0.04,0.18,-0.1708
CYH,08/01/2019,2.039999961853028,4,0,0,1,3,0.4,0.52,0.4,0.7696
DDS,08/01/2018,80.11000061035156,4,0,2,1,1,-0.35,-0.24,-0.04,-0.0461
DDS,02/01/2019,66.75,6,0,0,3,3,-0.18,-0.09,-0.03,0.0896
DDS,03/01/2019,79.27999877929688,6,0,1,2,3,-0.12,-0.12,-0.08,-0.139
DDS,05/01/2019,68.26000213623047,6,0,0,2,4,-0.16,-0.09,-0.05,-0.0667
DDS,08/01/2019,72.58000183105469,5,0,0,2,3,-0.24,-0.13,-0.11,-0.0858
DDS,04/01/2020,35.139999389648445,5,0,0,2,3,0.03,0.45,0.86,-0.1568
DDS,05/01/2020,28.28000068664551,6,0,0,2,4,-0.25,0.51,1.42,-0.0838
DCI,08/01/2018,47.47000122070313,4,0,1,3,0,-0.03,0.06,-0.03,0.2395
DCI,02/01/2019,47.27999877929688,3,0,0,3,0,0.08,0.11,0.16,0.0698
DCI,03/01/2019,52.11000061035156,3,0,0,3,0,0.03,0.06,0.11,0.0315
DCI,05/01/2019,53.75,3,0,0,3,0,-0.01,0.02,0.06,-0.0415
DCI,08/01/2019,50.0099983215332,3,0,0,3,0,0.06,0.1,0.15,0.051
DCI,04/01/2020,36.70000076293945,3,0,0,3,0,0.04,0.14,0.23,0.2965
DCI,05/01/2020,43.13000106811523,3,0,0,3,0,-0.07,0.02,0.1,0.0814
DCO,08/01/2018,33.290000915527344,3,0,3,0,0,0.12,0.12,0.12,0.2313
DCO,08/01/2019,42.310001373291016,5,0,3,2,0,0.05,0.1,0.24,0.0033
DCO,04/01/2020,23.60000038146973,5,0,4,1,0,0.85,1.2,1.65,0.3733
DCO,05/01/2020,29.690000534057614,5,0,4,1,0,0.15,0.64,1.07,0.1788
DEA,02/01/2019,17.979999542236328,1,0,1,0,0,0.29,0.29,0.29,0.0011
DEA,03/01/2019,17.90999984741211,1,0,1,0,0,0.29,0.29,0.29,0.0078
DEA,05/01/2019,18.049999237060547,2,0,1,1,0,0.06,0.17,0.06,0.0105
DEA,08/01/2019,18.950000762939453,2,0,1,1,0,-0.01,0.09,-0.01,0.1235
DEA,04/01/2020,24.440000534057614,4,0,2,2,0,-0.1,-0.04,0.02,0.0299
DEA,05/01/2020,26.34000015258789,6,0,3,3,0,-0.01,0.0,0.18,-0.1188
DECK,08/01/2018,112.8000030517578,12,0,3,8,1,-0.11,-0.03,0.23,0.0548
DECK,03/01/2019,149.92999267578125,13,0,2,11,0,-0.09,-0.08,0.13,0.0548
DECK,05/01/2019,158.14999389648438,14,0,2,12,0,-0.13,-0.12,0.08,0.1238
DECK,08/01/2019,156.3000030517578,12,0,4,8,0,-0.05,0.07,0.31,-0.0564
DECK,04/01/2020,128.16999816894528,14,0,12,2,0,0.12,0.54,0.86,0.4295
DECK,05/01/2020,147.9199981689453,15,0,13,2,0,0.01,0.34,0.41,0.333
DE,08/01/2018,143.60000610351562,16,0,13,3,0,0.16,0.32,0.38,0.0565
DE,02/01/2019,164.0800018310547,16,0,11,5,0,-0.03,0.09,0.3,-0.0149
DE,03/01/2019,164.85000610351562,14,0,10,4,0,0.02,0.09,0.3,0.0046
DE,05/01/2019,165.61000061035156,13,0,8,5,0,0.05,0.11,0.47,0.0162
DE,08/01/2019,165.88999938964844,17,0,12,4,1,-0.17,0.05,0.19,0.0224
DE,04/01/2020,132.17999267578122,19,0,11,6,2,0.05,0.29,0.58,0.1298
DE,05/01/2020,142.89999389648438,19,0,9,8,2,0.03,0.24,0.55,0.1172
DCP,08/01/2018,44.4900016784668,11,0,3,6,2,-0.12,-0.09,-0.0,-0.1052
DCP,02/01/2019,32.779998779296875,11,0,5,5,1,0.02,0.3,0.55,0.0149
DCP,03/01/2019,32.52000045776367,10,0,5,4,1,0.04,0.27,0.1,-0.0403
DCP,05/01/2019,31.209999084472656,9,0,5,3,1,0.08,0.27,0.14,-0.0509
DCP,08/01/2019,28.809999465942386,9,0,5,3,1,0.12,0.44,0.23,-0.0882
DCP,04/01/2020,3.829999923706055,9,0,3,6,0,0.48,3.93,4.07,1.9217
DCP,05/01/2020,8.699999809265138,11,0,3,7,1,-0.22,1.4,2.12,0.3011
DD,08/01/2019,73.19999694824219,8,0,6,2,0,0.04,0.18,0.35,-0.0201
DD,04/01/2020,32.389999389648445,18,0,14,4,0,0.12,0.95,1.27,0.5542
DD,05/01/2020,46.02000045776367,19,0,16,3,0,-0.1,0.47,0.36,0.1543
DEO,08/01/2018,147.3800048828125,5,0,4,1,0,0.0,0.07,0.13,-0.0288
DEO,04/01/2020,122.25,1,0,0,1,0,0.42,0.42,0.42,0.16
DEO,05/01/2020,138.64999389648438,1,0,0,1,0,0.29,0.29,0.29,-0.0293
DHT,02/01/2019,4.059999942779541,5,0,5,0,0,0.5,0.55,0.75,0.1084
DHT,03/01/2019,4.329999923706056,5,0,5,0,0,0.38,0.43,0.61,0.2333
DHT,05/01/2019,5.3400001525878915,5,0,4,1,0,-0.05,0.15,-0.05,0.1105
DHT,08/01/2019,5.630000114440918,5,0,4,1,0,-0.08,0.11,-0.08,0.0995
DHT,04/01/2020,7.670000076293945,2,0,2,0,0,0.01,0.13,0.01,-0.2203
DHT,05/01/2020,7.21999979019165,2,0,2,0,0,-0.1,0.0,-0.1,-0.2881
DEI,02/01/2019,37.849998474121094,11,0,6,4,1,-0.03,0.07,0.1,0.0695
DEI,03/01/2019,38.790000915527344,10,0,6,4,0,-0.06,0.05,0.07,0.0663
DEI,05/01/2019,41.36000061035156,9,0,6,3,0,-0.05,-0.0,-0.05,-0.0297
DEI,08/01/2019,40.810001373291016,8,0,5,3,0,-0.04,0.0,-0.04,0.0488
DEI,04/01/2020,28.96999931335449,5,0,2,3,0,0.2,0.47,0.71,0.0138
DEI,05/01/2020,29.690000534057614,8,0,4,4,0,0.03,0.3,0.71,0.0296
DELL,02/01/2019,48.97999954223633,8,0,8,0,0,0.06,0.14,0.26,0.2205
DELL,03/01/2019,57.68000030517578,9,0,8,1,0,0.01,0.11,0.26,0.1772
DELL,05/01/2019,67.90000152587889,11,0,8,3,0,-0.21,-0.06,0.17,-0.2311
DELL,08/01/2019,57.93999862670898,15,0,11,4,0,0.16,0.24,0.59,-0.1003
DELL,04/01/2020,37.75,12,0,6,6,0,-0.07,0.35,0.72,0.3044
DELL,05/01/2020,41.59000015258789,14,0,6,8,0,-0.15,0.19,0.58,0.3239
DHR,08/01/2018,102.5999984741211,15,0,14,1,0,0.04,0.04,0.18,0.0641
DHR,02/01/2019,110.93000030517578,12,0,11,1,0,-0.07,0.03,0.04,0.2003
DHR,03/01/2019,127.5500030517578,12,0,11,1,0,-0.16,-0.0,0.19,0.0401
DHR,05/01/2019,132.66000366210938,11,0,10,1,0,-0.0,0.0,0.33,0.0858
DHR,08/01/2019,140.83999633789062,12,0,10,2,0,-0.05,0.02,0.17,0.0242
DHR,04/01/2020,133.36000061035156,14,0,11,3,0,-0.01,0.21,0.37,0.2428
DHR,05/01/2020,162.35000610351562,13,0,9,4,0,-0.16,0.03,0.16,0.0909
DFS,08/01/2018,71.5999984741211,21,1,14,5,1,0.13,0.19,0.21,0.0791
DFS,02/01/2019,67.58999633789061,13,0,6,7,0,0.07,0.18,0.23,0.0613
DFS,03/01/2019,72.0199966430664,13,0,6,7,0,0.04,0.15,0.19,0.1314
DFS,05/01/2019,81.4800033569336,14,0,7,7,0,-0.0,0.04,0.16,-0.0338
DFS,08/01/2019,89.75,16,0,9,7,0,-0.34,-0.0,0.12,-0.0896
DFS,04/01/2020,32.86999893188477,16,0,10,5,1,-0.04,1.41,1.84,0.4539
DFS,05/01/2020,40.790000915527344,15,0,9,5,1,-0.17,0.73,1.44,0.2329
DB,02/01/2019,8.579999923706055,1,0,0,0,1,-0.07,-0.01,-0.07,-0.0291
DB,03/01/2019,9.390000343322754,1,0,0,0,1,-0.1,-0.04,-0.1,-0.1171
DB,05/01/2019,8.289999961853027,7,0,0,3,4,-0.21,-0.08,-0.03,-0.0567
DB,08/01/2019,7.769999980926514,8,0,0,4,4,-0.34,-0.06,0.02,-0.0425
DKL,02/01/2019,29.709999084472656,1,0,0,0,1,0.14,0.14,0.14,0.0892
DKL,03/01/2019,31.040000915527344,1,0,0,0,1,0.05,0.05,0.05,0.0541
DKL,05/01/2019,32.720001220703125,1,0,0,0,1,0.03,0.03,0.03,-0.0113
DKL,08/01/2019,33.18000030517578,1,0,0,0,1,0.03,0.03,0.03,-0.0536
DKL,04/01/2020,9.470000267028807,1,0,0,0,1,2.86,2.86,2.86,1.5333
DKL,05/01/2020,19.540000915527344,1,0,0,0,1,1.03,1.03,1.03,0.1771
DKS,08/01/2018,34.02000045776367,23,0,11,10,2,-0.15,-0.06,0.22,0.0444
DKS,02/01/2019,35.36999893188477,18,0,7,10,1,-0.06,0.12,0.5,0.0461
DKS,03/01/2019,39.95000076293945,17,0,7,10,0,-0.04,0.1,0.44,-0.0721
DKS,05/01/2019,37.06999969482422,17,0,7,10,0,0.07,0.1,0.1,-0.058
DKS,08/01/2019,37.29999923706055,15,0,4,11,0,0.08,0.14,0.14,0.1032
DKS,04/01/2020,19.82999992370605,19,0,8,11,0,0.26,0.96,1.23,0.8306
DKS,05/01/2020,28.65999984741211,19,0,8,11,0,-0.03,0.47,0.62,0.4393
DLNG,03/01/2019,2.509999990463257,7,0,1,5,1,0.07,1.53,0.21,-0.0438
DLNG,05/01/2019,2.400000095367432,6,0,0,5,1,0.33,1.35,0.33,-0.3833
DLNG,08/01/2019,1.4199999570846558,6,0,0,5,1,0.48,2.86,0.48,0.3944
DLNG,04/01/2020,1.0099999904632568,2,0,0,2,0,1.02,1.32,1.02,0.6139
DLB,02/01/2019,64.88999938964844,3,0,2,1,0,0.04,0.2,0.32,-0.0253
DLB,03/01/2019,65.16000366210939,3,0,2,1,0,0.04,0.2,0.31,-0.0068
DLB,08/01/2019,67.73000335693361,3,0,2,1,0,0.07,0.23,0.07,-0.0403
DLB,04/01/2020,52.34000015258789,3,0,3,0,0,0.12,0.21,0.3,0.1569
DLB,05/01/2020,58.790000915527344,3,0,3,0,0,0.15,0.2,0.23,0.1286
DGX,08/01/2018,107.9000015258789,16,0,9,7,0,-0.07,-0.01,0.17,0.0016
DGX,02/01/2019,87.41999816894531,16,0,9,7,0,0.02,0.18,0.37,0.0335
DGX,03/01/2019,87.18000030517578,16,0,9,7,0,0.04,0.18,0.32,0.1091
DGX,05/01/2019,96.69000244140624,17,0,9,8,0,-0.04,0.09,0.21,0.0608
DGX,08/01/2019,101.94000244140624,14,0,7,6,1,-0.16,0.03,0.11,0.0539
DGX,04/01/2020,76.29000091552734,16,1,5,8,2,-0.03,0.31,0.71,0.5475
DIS,08/01/2018,113.68000030517578,23,1,12,9,1,-0.17,0.06,0.29,0.0317
DIS,02/01/2019,111.97000122070312,14,0,9,4,1,0.02,0.11,0.21,-0.0034
DIS,03/01/2019,113.4499969482422,11,0,8,2,1,0.0,0.11,0.0,0.2119
DIS,05/01/2019,137.49000549316406,18,0,16,1,1,-0.15,0.02,0.25,0.0215
DIS,08/01/2019,143.33999633789062,18,0,16,1,1,-0.07,0.04,0.25,-0.0875
DIS,04/01/2020,93.5,21,0,18,3,0,0.21,0.51,0.8,0.2541
DIS,05/01/2020,106.36000061035156,24,0,15,9,0,-0.05,0.28,0.66,0.0607
DHI,08/01/2018,43.95000076293945,13,0,9,4,0,0.05,0.24,0.23,-0.0385
DHI,02/01/2019,38.54999923706055,14,0,11,3,0,-0.02,0.2,0.35,0.0783
DHI,03/01/2019,39.16999816894531,14,0,9,5,0,-0.02,0.15,0.15,0.1389
DHI,05/01/2019,44.61000061035156,16,0,9,7,0,-0.16,0.06,0.19,-0.0197
DHI,08/01/2019,46.209999084472656,16,0,9,7,0,-0.0,0.05,0.22,0.1385
DHI,04/01/2020,32.610000610351555,16,0,10,5,1,0.05,0.54,0.98,0.7025
DHI,05/01/2020,45.84000015258789,17,0,13,4,0,-0.08,0.18,0.31,0.212
DK,08/01/2018,53.13000106811523,12,2,8,2,0,-0.07,0.03,0.42,-0.1942
DK,02/01/2019,32.77000045776367,11,1,5,5,0,0.0,0.55,0.55,0.1236
DK,03/01/2019,35.709999084472656,11,1,5,5,0,-0.07,0.44,0.69,0.0414
DK,05/01/2019,37.18999862670898,10,1,4,5,0,0.13,0.33,0.62,0.1105
DK,08/01/2019,42.91999816894531,8,1,3,3,1,-0.03,0.22,-0.03,-0.1473
DK,04/01/2020,15.1899995803833,9,0,1,6,2,-0.34,0.54,1.24,0.3114
DK,05/01/2020,22.07999992370605,10,0,1,7,2,-0.48,0.14,0.39,-0.2065
DFIN,08/01/2018,20.799999237060547,3,0,1,2,0,0.04,0.2,0.36,-0.1337
DFIN,02/01/2019,14.619999885559082,3,0,1,1,1,0.03,0.28,0.03,0.0287
DFIN,03/01/2019,14.270000457763672,3,0,1,1,1,0.05,0.31,0.05,0.075
DFIN,05/01/2019,15.34000015258789,3,0,1,1,1,0.05,0.31,0.05,-0.1141
DFIN,08/01/2019,13.68000030517578,1,0,0,0,1,0.24,0.24,0.24,-0.0958
DFIN,04/01/2020,4.989999771118164,2,0,2,0,0,2.11,2.59,3.08,0.6713
DFIN,05/01/2020,6.989999771118164,2,0,2,0,0,0.8,1.1,0.8,0.2031
DIN,08/01/2019,80.44999694824219,5,0,5,0,0,0.21,0.28,0.39,-0.0551
DIN,04/01/2020,26.11000061035156,8,0,6,2,0,2.1,2.73,3.06,0.7426
DIN,05/01/2020,42.0,8,0,6,2,0,0.38,1.44,2.03,0.0112
DOV,08/01/2018,82.68000030517578,11,0,5,6,0,-0.02,0.14,0.16,0.0812
DOV,02/01/2019,88.1500015258789,11,0,5,6,0,-0.14,0.02,0.05,0.0769
DOV,03/01/2019,91.25,11,0,5,6,0,-0.16,-0.01,0.02,0.0756
DOV,08/01/2019,96.66000366210938,10,0,4,6,0,-0.01,0.03,0.21,0.0349
DOV,04/01/2020,79.56999969482422,8,0,5,3,0,0.07,0.28,0.62,0.2246
DOV,05/01/2020,92.02999877929688,8,0,5,3,0,-0.13,0.09,0.17,0.0526
DQ,08/01/2018,35.150001525878906,1,0,0,1,0,0.04,0.04,0.04,-0.258
DQ,02/01/2019,40.349998474121094,2,0,2,0,0,0.43,0.58,0.73,-0.1673
DQ,03/01/2019,36.900001525878906,2,0,2,0,0,0.37,0.51,0.65,0.0149
DQ,05/01/2019,37.45000076293945,2,0,2,0,0,0.32,0.46,0.6,0.1682
DQ,08/01/2019,42.13000106811523,2,0,2,0,0,0.12,0.24,0.36,0.094
DQ,05/01/2020,50.68999862670898,1,0,1,0,0,0.38,0.39,0.4,0.4697
DPZ,08/01/2018,263.5,21,0,12,9,0,-0.07,-0.03,0.16,0.1266
DPZ,02/01/2019,281.9200134277344,20,0,12,8,0,-0.2,-0.02,0.17,-0.0823
DPZ,03/01/2019,253.1199951171875,18,0,11,7,0,-0.03,0.12,0.3,0.0706
DPZ,05/01/2019,271.0,18,0,13,5,0,-0.06,0.09,0.21,0.0317
DPZ,08/01/2019,246.1199951171875,18,0,14,4,0,0.07,0.18,0.22,-0.004
DPZ,04/01/2020,312.010009765625,28,0,18,9,1,-0.17,0.05,0.27,0.2358
DPZ,05/01/2020,358.6700134277344,28,0,18,10,0,-0.13,-0.01,0.16,0.0355
DOOR,02/01/2019,52.88999938964844,6,0,3,3,0,-0.1,0.13,0.25,-0.0556
DOOR,03/01/2019,55.959999084472656,5,0,3,2,0,-0.09,0.1,0.27,-0.079
DOOR,05/01/2019,51.540000915527344,6,0,4,2,0,-0.05,0.13,0.17,0.0303
DOOR,08/01/2019,53.25,7,0,5,2,0,0.16,0.19,0.37,0.0967
DOOR,04/01/2020,44.20000076293945,9,0,9,0,0,0.26,0.89,1.51,0.5158
DOOR,05/01/2020,58.31999969482422,9,0,8,1,0,0.01,0.52,1.09,0.3426
DOC,08/01/2018,15.640000343322756,13,0,8,5,0,0.15,0.2,0.21,0.078
DOC,08/01/2019,17.219999313354492,10,0,5,5,0,0.02,0.06,0.09,0.0314
DOC,04/01/2020,13.1899995803833,11,0,9,2,0,-0.02,0.43,0.61,0.3131
DOC,05/01/2020,14.989999771118164,12,0,8,4,0,-0.08,0.25,0.51,0.1528
DRE,08/01/2018,28.90999984741211,9,0,4,4,1,0.02,0.03,0.05,-0.0194
DRE,02/01/2019,29.31999969482422,8,0,5,3,0,0.01,0.02,0.11,0.0454
DRE,03/01/2019,29.61000061035156,7,0,4,3,0,-0.07,0.01,0.1,0.0517
DRE,05/01/2019,31.13999938964844,8,0,5,3,0,-0.08,0.2,1.68,0.0234
DRE,08/01/2019,33.36999893188477,8,0,5,3,0,-0.07,0.12,-0.0,0.0165
DRE,04/01/2020,30.75,8,0,4,4,0,0.15,0.3,0.15,0.1242
DRE,05/01/2020,33.959999084472656,8,0,4,4,0,-0.05,0.03,0.1,0.0459
DRH,08/01/2018,11.93000030517578,5,0,3,0,2,-0.23,-0.07,0.08,-0.0218
DRH,02/01/2019,10.199999809265137,8,0,1,3,4,-0.23,-0.02,0.06,0.0657
DRH,03/01/2019,10.720000267028807,9,0,1,4,4,-0.26,-0.04,0.12,0.0196
DRH,04/01/2020,4.800000190734863,5,0,2,2,1,0.3,1.0,1.6,0.25
DRH,05/01/2020,5.920000076293945,7,0,1,4,2,-0.22,0.33,1.33,-0.0659
DOW,05/01/2019,56.81999969482422,14,1,8,4,1,-0.11,0.14,0.35,-0.12
DOW,08/01/2019,48.1500015258789,19,0,9,10,0,0.02,0.21,0.31,-0.0044
DOW,04/01/2020,27.84000015258789,19,0,10,9,0,-0.01,0.57,0.78,0.3869
DOW,05/01/2020,34.72999954223633,19,0,7,12,0,-0.22,0.3,0.46,0.1733
DRI,08/01/2018,105.87999725341795,21,0,12,9,0,-0.09,-0.0,0.16,0.0496
DRI,02/01/2019,104.94000244140624,24,0,15,7,2,-0.05,0.12,0.18,0.1638
DRI,03/01/2019,112.7300033569336,24,0,15,7,2,-0.06,0.1,0.1,0.0412
DRI,05/01/2019,117.37000274658205,23,0,16,5,2,0.01,0.08,0.22,0.0469
DRI,08/01/2019,121.5999984741211,24,0,15,7,2,-0.04,0.08,0.18,-0.0273
DRI,04/01/2020,50.29999923706055,21,0,10,10,1,-0.12,0.71,0.97,0.5308
DRI,05/01/2020,70.4000015258789,26,1,12,13,0,-0.28,0.26,0.49,0.0702
DT,04/01/2020,22.71999931335449,15,0,12,3,0,0.07,0.3,0.71,0.6717
DT,05/01/2020,29.170000076293945,17,0,13,4,0,-0.28,0.0,0.2,0.3922
DS,05/01/2019,5.170000076293945,1,0,1,0,0,0.37,0.37,0.37,-0.0909
DS,08/01/2019,5.210000038146973,1,0,1,0,0,0.42,0.42,0.42,-0.1727
DS,04/01/2020,1.440000057220459,1,0,1,0,0,4.8,4.8,4.8,0.2917
DS,05/01/2020,1.3799999952316284,2,0,2,0,0,1.59,3.74,1.59,0.3551
DTE,08/01/2018,107.76000213623048,9,0,4,4,1,-0.05,0.01,0.08,0.0092
